"Fabian Rieder","chSUI","MF","Rennes","frLigue 1","23-287","2002","1.5","37","33","3","0","0","0","1","1","1","1","0","0","29","1","2",
"Fabian Rieder","chSUI","MF,FW","Augsburg","deBundesliga","23-287","2002","9.4","326","265","59","18","2","4","47","12","25","10","8","0","214","2","6",
"Lasse Rieß","deGER","GK","Mainz 05","deBundesliga","24-126","2001","2.2","72","53","18","5","0","0","0","0","0","0","0","0","51","1","0",
"Chris Rigg","engENG","MF","Sunderland","engPremier League","18-165","2007","2.1","42","42","0","0","0","1","0","0","0","0","0","0","30","0","1",
"Hugo Rincón","esESP","DF,MF","Girona","esLa Liga","22-307","2003","7.2","319","259","60","2","0","0","12","58","0","0","0","0","261","0","6",
"Luis Rioja","esESP","MF,FW","Valencia","esLa Liga","32-045","1993","9.7","351","314","35","8","0","4","45","8","19","7","11","0","252","2","12",
"Rodrigo Riquelme","esESP","FW,MF","Betis","esLa Liga","25-242","2000","4.9","203","194","6","1","3","1","14","5","0","0","0","0","160","3","7",
"Robin Risser","frFRA","GK","Lens","frLigue 1","20-363","2004","13.0","407","309","98","33","0","0","0","0","0","0","0","0","310","0","0",
"Mihailo Ristić","rsSRB","DF,MF","Celta Vigo","esLa Liga","30-030","1995","2.8","159","141","15","4","1","0","2","11","0","0","0","0","131","3","4",
"Lars Ritzka","deGER","DF","St. Pauli","deBundesliga","27-207","1998","3.5","168","146","20","4","0","0","1","8","0","0","0","0","125","2","2",
"Sergi Roberto","esESP","MF","Como","itSerie A","33-296","1992","2.0","144","136","8","7","0","1","2","1","0","0","0","0","130","0","2",
"Patrick Roberts","engENG","MF,FW","Sunderland","engPremier League","28-298","1997","0.3","21","20","1","0","1","0","0","1","0","0","0","0","17","0","3",
"Andrew Robertson","sctSCO","DF","Liverpool","engPremier League","31-264","1994","3.5","228","199","28","9","2","1","16","18","1","1","0","0","182","1","0",
"Antonee Robinson","usUSA","DF","Fulham","engPremier League","28-114","1997","0.7","64","57","7","0","0","1","10","7","0","0","0","0","50","0","4",
"Joel Roca","esESP","MF,FW","Girona","esLa Liga","20-176","2005","6.9","171","155","15","2","1","1","15","7","5","2","0","0","132","1","11",
"Marc Roca","esESP","MF","Betis","esLa Liga","29-004","1996","4.3","247","240","7","6","1","1","3","0","1","0","0","0","217","0","2",
"Ryan Rodin","frFRA","FW","Auxerre","frLigue 1","19-273","2006","0.1","3","3","0","0","0","0","0","0","0","0","0","0","3","0","0",
"Joe Rodon","wlsWAL","DF","Leeds United","engPremier League","28-039","1997","13.0","712","693","19","14","0","0","0","5","0","0","0","0","640","0","3",
"Rodri","esESP","MF","Manchester City","engPremier League","29-161","1996","3.3","251","241","10","10","0","2","0","0","0","0","0","0","218","0","2",
"Álvaro Rodríguez","uyURU","FW","Elche","esLa Liga","21-139","2004","7.2","165","162","2","0","0","2","2","0","0","0","0","0","114","1","2",
"Damián Rodríguez","esESP","MF","Celta Vigo","esLa Liga","22-258","2003","1.7","118","111","7","2","0","0","3","1","4","0","3","0","108","0","0",
"Dani Rodríguez","esESP","MF","Mallorca","esLa Liga","37-177","1988","0.8","23","20","3","1","0","0","3","2","0","0","0","0","15","0","0",
"Guido Rodríguez","arARG","MF","West Ham","engPremier League","31-232","1994","1.0","37","37","0","0","0","1","2","0","0","0","0","0","31","0","1",
"Javi Rodríguez","esESP","DF","Celta Vigo","esLa Liga","22-157","2003","8.8","650","612","37","23","2","8","0","14","0","0","0","0","595","1","5",
"Jesus Rodríguez","esESP","FW","Como","itSerie A","20-009","2005","6.8","197","192","5","1","2","1","14","1","3","0","2","0","139","0","13",
"Ricardo Rodríguez","chSUI","DF","Betis","esLa Liga","33-097","1992","5.5","277","239","37","8","0","1","10","29","0","0","0","0","232","1","2",
"Rodrygo","brBRA","FW","Real Madrid","esLa Liga","24-325","2001","3.5","196","180","15","2","2","0","14","6","7","3","2","0","165","1","5",
"Robin Roefs","nlNED","GK","Sunderland","engPremier League","22-317","2003","13.0","536","397","137","61","0","1","0","0","0","0","0","0","347","2","0",
"Morgan Rogers","engENG","FW,MF","Aston Villa","engPremier League","23-127","2002","11.8","307","296","11","2","9","3","10","1","0","0","0","0","215","0","11",
"Merlin Röhl","deGER","MF,FW","Everton","engPremier League","23-148","2002","1.1","45","45","0","0","0","0","1","0","0","0","0","0","35","0","3",
"Merlin Röhl","deGER","FW,MF","Freiburg","deBundesliga","23-148","2002","0.7","29","29","0","0","0","0","1","0","0","0","0","0","25","0","2",
"Filippo Romagna","itITA","DF","Sassuolo","itSerie A","28-188","1997","2.2","120","114","6","2","0","1","0","0","0","0","0","0","104","0","1",
"Alessio Romagnoli","itITA","DF","Lazio","itSerie A","30-322","1995","10.3","631","566","65","35","0","1","0","4","0","0","0","0","588","0","1",
"Leo Román","esESP","GK","Mallorca","esLa Liga","25-147","2000","10.0","335","239","96","38","0","0","0","0","0","0","0","0","223","0","0",
"Miguel Román","esESP","MF,FW","Celta Vigo","esLa Liga","22-339","2002","2.2","108","107","1","1","1","1","0","0","0","0","0","0","92","0","3",
"Carlos Romero","esESP","DF","Espanyol","esLa Liga","24-032","2001","11.7","451","349","100","6","0","2","32","94","0","0","0","0","348","2","11",
"Cristian Romero","arARG","DF","Tottenham","engPremier League","27-217","1998","9.3","551","513","37","27","0","2","0","1","0","0","0","0","489","1","1",
"Isaac Romero","esESP","FW","Sevilla","esLa Liga","25-196","2000","7.0","138","124","11","0","1","1","2","0","0","0","0","0","102","3","7",
"Iván Romero","esESP","FW","Levante","esLa Liga","24-234","2001","9.0","189","155","34","2","2","2","7","16","0","0","0","0","123","0","9",
"Rômulo","brBRA","FW","RB Leipzig","deBundesliga","23-295","2002","8.9","221","212","7","0","1","0","0","1","0","0","0","0","151","2","9",
"Salomón Rondón","veVEN","FW","Oviedo","esLa Liga","36-075","1989","9.6","176","151","22","1","0","2","1","0","0","0","0","0","122","3","3",
"Valentin Rongier","frFRA","MF","Rennes","frLigue 1","30-358","1994","12.5","802","783","18","18","7","2","4","0","0","0","0","0","705","1","12",
"Marten de Roon","nlNED","MF","Atalanta","itSerie A","34-246","1991","7.0","484","468","13","9","2","1","4","2","0","0","0","0","426","3","2",
"Pablo Rosario","doDOM","MF","Nice","frLigue 1","28-327","1997","0.3","17","16","0","0","0","0","0","0","0","0","0","0","15","1","0",
"Max Rosenfelder","deGER","DF","Freiburg","deBundesliga","22-293","2003","2.2","105","93","11","7","0","0","0","0","0","0","0","0","95","1","0",
"Lucas Rosier","frFRA","FW","Rennes","frLigue 1","18-263","2007","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Valentin Rosier","frFRA","DF,MF","Osasuna","esLa Liga","29-103","1996","6.8","322","268","54","2","1","0","13","52","0","0","0","0","242","0","3",
"Tom Rothe","deGER","DF","Union Berlin","deBundesliga","21-032","2004","5.8","245","207","38","3","0","0","13","35","0","0","0","0","165","0","10",
"Anthony Rouault","frFRA","DF","Rennes","frLigue 1","24-185","2001","8.3","525","502","21","10","1","0","0","7","0","0","0","0","465","2","4",
"Nicolò Rovella","itITA","MF","Lazio","itSerie A","23-361","2001","2.2","218","200","17","13","2","0","7","0","4","3","1","0","198","1","1",
"Jonathan Rowe","engENG","FW","Bologna","itSerie A","22-214","2003","3.0","96","93","2","0","1","2","10","2","0","0","0","0","79","1","2",
"Jonathan Rowe","engENG","FW","Marseille","frLigue 1","22-214","2003","0.7","29","27","2","0","0","0","4","1","1","1","0","0","20","0","2",
"Amir Rrahmani","xkKVX","DF","Napoli","itSerie A","31-279","1994","4.7","388","378","10","8","0","0","1","1","0","0","0","0","358","0","1",
"Rubén","esESP","DF","Espanyol","esLa Liga","24-299","2001","3.3","194","152","42","4","1","0","18","38","0","0","0","0","144","0","4",
"Antonio Rüdiger","deGER","DF","Real Madrid","esLa Liga","32-272","1993","1.0","71","68","3","2","0","1","0","0","0","0","0","0","68","0","0",
"Javier Rueda Garcia","esESP","DF,MF","Celta Vigo","esLa Liga","23-206","2002","4.9","228","194","34","0","1","1","7","34","0","0","0","0","166","0","14",
"Daniele Rugani","itITA","DF","Juventus","itSerie A","31-124","1994","2.4","143","137","6","2","0","0","0","0","0","0","0","0","130","0","0",
"Matteo Ruggeri","itITA","DF","Atlético Madrid","esLa Liga","23-142","2002","5.8","356","301","55","5","0","1","28","49","1","0","0","0","293","0","11",
"Aitor Ruibal","esESP","FW,DF","Betis","esLa Liga","29-253","1996","4.1","160","146","13","5","1","0","11","8","0","0","0","0","131","1","2",
"Abel Ruiz","esESP","FW,MF","Girona","esLa Liga","25-306","2000","0.3","12","11","0","0","0","0","1","0","0","0","0","0","6","1","0",
"Fabián Ruiz Peña","esESP","MF","Paris S-G","frLigue 1","29-241","1996","6.1","577","557","20","9","1","4","9","10","0","0","0","0","523","0","5",
"Gerónimo Rulli","arARG","GK","Marseille","frLigue 1","33-194","1992","11.0","383","309","74","28","0","1","0","1","0","0","0","0","316","0","1",
"Georginio Rutter","frFRA","MF,FW","Brighton","engPremier League","23-224","2002","8.5","189","177","12","0","3","0","4","0","0","0","0","0","129","0","13",
"Mathew Ryan","auAUS","GK","Levante","esLa Liga","33-236","1992","12.0","410","277","133","27","0","0","0","0","0","0","0","0","287","0","0",
"Julian Ryerson","noNOR","DF,MF","Dortmund","deBundesliga","28-013","1997","7.6","457","377","80","9","0","1","74","45","26","18","8","0","358","0","8",
"Frederik Rønnow","dkDEN","GK","Union Berlin","deBundesliga","33-118","1992","12.0","406","260","145","58","0","1","0","0","0","0","0","0","220","1","1",
"Alexander Røssing-Lelesiit","noNOR","FW,MF","Hamburger SV","deBundesliga","18-314","2007","2.3","48","44","4","0","1","1","4","0","3","3","0","0","41","0","0",
"José Sá","ptPOR","GK","Wolves","engPremier League","32-317","1993","4.0","131","100","31","8","0","0","0","0","0","0","0","0","89","0","0",
"Elias Saad","tnTUN","MF,FW","Augsburg","deBundesliga","25-338","1999","5.5","166","155","9","1","0","1","9","3","2","2","0","0","124","2","10",
"Stefano Sabelli","itITA","DF","Genoa","itSerie A","32-321","1993","2.9","143","113","29","4","0","0","3","25","0","0","0","0","94","1","4",
"Abdelhamid Sabiri","maMAR","MF","Fiorentina","itSerie A","29-002","1996","0.3","23","19","4","3","0","1","4","0","1","1","0","0","15","0","0",
"Marcel Sabitzer","atAUT","MF","Dortmund","deBundesliga","31-258","1994","7.0","278","262","15","5","0","2","10","2","2","0","0","0","232","1","4",
"Noah Sadiki","cdCOD","MF","Sunderland","engPremier League","20-348","2004","12.9","445","432","11","3","2","1","11","5","0","0","0","0","374","2","7",
"Umar Sadiq","ngNGA","FW","Real Sociedad","esLa Liga","28-301","1997","0.5","7","7","0","0","0","0","1","0","0","0","0","0","5","0","0",
"Alexis Saelemaekers","beBEL","DF,FW","Milan","itSerie A","26-156","1999","12.5","607","549","55","10","2","5","29","42","1","0","0","0","490","3","20",
"Emir Sahiti","xkKVX","FW","Hamburger SV","deBundesliga","27-001","1998","1.3","33","32","1","0","0","0","1","1","0","0","0","0","23","0","2",
"Osame Sahraoui","maMAR","FW,MF","Lille","frLigue 1","24-172","2001","2.9","161","151","7","3","2","0","2","2","2","0","0","0","127","3","5",
"Wesley Saïd","frFRA","MF","Lens","frLigue 1","30-225","1995","9.5","275","271","3","3","3","2","9","0","0","0","0","0","219","1","7",
"Bukayo Saka","engENG","FW","Arsenal","engPremier League","24-086","2001","8.6","323","288","35","2","2","0","43","10","23","19","0","0","234","0","10",
"Mathis Saka","frFRA","MF","Toulouse","frLigue 1","19-071","2006","0.1","5","5","0","0","0","0","0","0","0","0","0","0","2","0","0",
"Álex Sala","esESP","MF","Lecce","itSerie A","24-235","2001","1.2","43","42","1","0","0","1","3","0","0","0","0","0","37","0","0",
"Ibrahim Salah","maMAR","FW","Rennes","frLigue 1","24-092","2001","0.4","22","20","2","0","0","0","0","0","0","0","0","0","22","0","0",
"Mohamed Salah","egEGY","FW","Liverpool","engPremier League","33-168","1992","11.9","401","375","22","4","9","1","41","12","5","5","0","0","273","4","15",
"Jan Salas","esESP","MF","Mallorca","esLa Liga","20-112","2005","0.2","10","10","0","0","0","0","0","0","0","0","0","0","6","0","2",
"Kike Salas","esESP","DF","Sevilla","esLa Liga","23-221","2002","4.0","308","296","9","8","0","4","3","1","0","0","0","0","254","3","4",
"Manolis Saliakas","grGRE","DF","St. Pauli","deBundesliga","29-079","1996","5.0","369","307","61","2","1","7","23","57","2","0","2","0","277","1","10",
"William Saliba","frFRA","DF","Arsenal","engPremier League","24-251","2001","9.0","777","765","11","9","1","3","2","2","0","0","0","0","732","1","2",
"José Salinas","esESP","DF,FW","Espanyol","esLa Liga","25-061","2000","1.5","77","67","10","1","0","0","6","9","0","0","0","0","59","0","2",
"Mohammed Salisu","ghGHA","DF","Monaco","frLigue 1","26-227","1999","9.0","672","640","31","11","0","0","0","1","0","0","0","0","597","1","6",
"Lazar Samardzic","rsSRB","MF","Atalanta","itSerie A","23-279","2002","5.2","274","243","28","7","0","8","31","2","19","13","6","0","209","3","7",
"Mbwana Samatta","tzTAN","FW","Le Havre","frLigue 1","32-342","1992","5.7","94","87","7","0","1","1","2","0","0","0","0","0","66","0","5",
"Mama Samba Baldé","gwGNB","FW","Brest","frLigue 1","30-024","1995","5.3","107","106","1","1","2","0","4","0","0","0","0","0","76","0","1",
"Brice Samba","frFRA","GK","Rennes","frLigue 1","31-219","1994","14.0","586","449","135","57","1","1","0","0","0","0","0","0","450","2","0",
"Albert Sambi Lokonga","beBEL","MF","Hamburger SV","deBundesliga","26-039","1999","5.5","217","208","6","2","1","1","5","0","1","0","0","0","186","3","0",
"Antonio Sanabria","pyPAR","FW","Cremonese","itSerie A","29-271","1996","4.3","56","51","5","0","1","0","1","1","0","0","0","0","46","0","1",
"Oihan Sancet","esESP","MF","Athletic Club","esLa Liga","25-219","2000","7.4","227","215","10","1","0","1","6","0","0","0","0","0","185","2","6",
"Alexis Sánchez","clCHI","FW,MF","Sevilla","esLa Liga","36-346","1988","4.6","158","144","13","3","0","2","9","0","5","1","2","0","108","1","5",
"Antonio Sánchez","esESP","FW,MF","Mallorca","esLa Liga","28-333","1997","4.7","149","138","11","3","0","1","6","8","0","0","0","0","124","0","3",
"Juanlu Sánchez","esESP","DF,FW","Sevilla","esLa Liga","22-107","2003","8.4","373","342","29","1","0","4","22","28","0","0","0","0","290","2","17",
"Borja Sánchez Laborde","esESP","MF","Oviedo","esLa Liga","29-277","1996","0.2","13","12","1","0","1","1","0","1","0","0","0","0","11","0","1",
"Manu Sánchez","esESP","DF","Levante","esLa Liga","25-098","2000","12.5","436","353","82","4","0","3","28","74","4","0","0","0","327","1","10",
"Robert Sánchez","esESP","GK","Chelsea","engPremier League","28-012","1997","11.0","461","396","62","19","0","1","0","0","0","0","0","0","316","3","0",
"Selton Sánchez","esESP","MF,FW","Athletic Club","esLa Liga","18-283","2007","0.8","21","20","1","0","0","0","0","0","0","0","0","0","13","0","1",
"Jadon Sancho","engENG","FW","Aston Villa","engPremier League","25-250","2000","1.3","70","67","3","0","0","0","3","2","1","0","0","0","61","0","3",
"Álex Sancris","esESP","MF,FW","Getafe","esLa Liga","28-316","1997","5.2","151","139","11","0","0","3","34","1","10","4","6","0","82","1","8",
"Philipp Sander","deGER","MF,DF","Gladbach","deBundesliga","27-282","1998","7.4","403","373","27","11","1","0","6","16","0","0","0","0","344","3","3",
"James Sands","usUSA","MF","St. Pauli","deBundesliga","25-147","2000","10.1","438","429","7","4","0","0","5","3","0","0","0","0","337","2","17",
"Ibou Sané","snSEN","FW,MF","Metz","frLigue 1","20-247","2005","4.0","103","98","3","0","0","0","12","0","2","0","2","0","76","2","2",
"Sadibou Sané","snSEN","DF","Metz","frLigue 1","21-173","2004","4.4","316","287","29","7","0","2","0","4","0","0","0","0","285","0","3",
"Arouna Sangante","snSEN","DF","Le Havre","frLigue 1","23-232","2002","11.7","701","661","37","31","0","1","0","5","0","0","0","0","617","3","5",
"Ibrahim Sangaré","ciCIV","MF","Nott'ham Forest","engPremier League","27-363","1997","6.6","322","309","11","8","1","1","4","3","0","0","0","0","285","2","4",
"Mamadou Sangare","mlMLI","MF","Lens","frLigue 1","23-157","2002","10.6","531","511","18","17","1","7","2","1","0","0","0","0","450","2","9",
"Nhoa Sangui","frFRA","DF","Paris FC","frLigue 1","19-276","2006","3.7","207","175","32","4","0","0","8","28","0","0","0","0","178","0","2",
"Maroan Sannadi","maMAR","FW","Athletic Club","esLa Liga","24-302","2001","2.9","65","63","2","1","0","0","1","0","0","0","0","0","46","0","3",
"Kaishu Sano","jpJPN","MF","Mainz 05","deBundesliga","24-335","2000","11.0","434","430","3","1","1","4","7","2","0","0","0","0","346","1","7",
"Morgan Sanson","frFRA","MF","Nice","frLigue 1","31-104","1994","2.6","69","68","1","0","1","1","6","1","0","0","0","0","56","0","1",
"Baptiste Santamaria","frFRA","MF","Valencia","esLa Liga","30-266","1995","7.2","353","336","15","15","0","3","2","0","0","0","0","0","290","2","12",
"Yago Santiago","esESP","MF,DF","Elche","esLa Liga","22-229","2003","0.4","31","30","1","0","0","0","3","1","0","0","0","0","26","0","0",
"Yellu Santiago","esESP","MF","Hellas Verona","itSerie A","21-189","2004","0.1","7","7","0","0","0","0","0","0","0","0","0","0","4","0","0",
"Andrey Santos","brBRA","MF","Chelsea","engPremier League","21-211","2004","3.6","161","151","7","6","1","0","1","0","0","0","0","0","130","3","3",
"Kauã Santos","brBRA","GK","Eint Frankfurt","deBundesliga","22-233","2003","4.0","163","134","28","8","0","0","0","0","0","0","0","0","113","1","0",
"Tiago Santos","ptPOR","DF","Lille","frLigue 1","23-130","2002","1.2","45","38","7","1","0","0","7","6","0","0","0","0","30","0","3",
"Alejo Sarco","arARG","FW","Leverkusen","deBundesliga","19-328","2006","0.4","10","10","0","0","0","0","0","0","0","0","0","0","7","0","0",
"Jeremy Sarmiento","ecECU","MF,FW","Cremonese","itSerie A","23-167","2002","1.6","62","57","5","0","0","1","2","2","1","1","0","0","55","0","1",
"Amin Sarr","seSWE","FW","Hellas Verona","itSerie A","24-264","2001","3.8","100","95","5","0","0","0","2","0","0","0","0","0","71","0","3",
"Ismaila Sarr","snSEN","MF,FW","Crystal Palace","engPremier League","27-278","1998","9.8","192","189","0","0","1","0","6","0","0","0","0","0","133","3","9",
"Malang Sarr","frFRA","DF","Lens","frLigue 1","26-311","1999","12.0","628","585","42","27","0","8","2","1","0","0","0","0","544","1","13",
"Mamadou Sarr","snSEN","DF","Strasbourg","frLigue 1","20-093","2005","10.0","643","595","47","25","0","1","0","8","0","0","0","0","607","1","1",
"Martin Satriano","uyURU","FW","Lyon","frLigue 1","24-283","2001","4.9","109","98","10","0","0","0","4","0","0","0","0","0","90","1","1",
"Mario Sauer","skSVK","MF","Toulouse","frLigue 1","21-199","2004","5.2","169","157","12","3","0","0","5","0","3","1","1","0","134","0","4",
"Razvan Sava","roROU","GK","Udinese","itSerie A","23-162","2002","6.0","172","124","48","16","0","0","0","1","0","0","0","0","135","0","0",
"Sávio","brBRA","MF,FW","Manchester City","engPremier League","21-234","2004","4.5","210","205","5","0","3","0","15","5","0","0","0","0","167","0","12",
"Nicolò Savona","itITA","DF,MF","Nott'ham Forest","engPremier League","22-256","2003","5.8","244","181","63","6","0","0","14","57","0","0","0","0","173","0","7",
"Joe Scally","usUSA","DF","Gladbach","deBundesliga","22-334","2002","10.0","439","361","75","9","0","0","18","66","0","0","0","0","360","3","10",
"Giorgio Scalvini","itITA","DF","Atalanta","itSerie A","21-354","2003","3.2","221","203","15","3","0","1","0","9","0","0","0","0","190","3","3",
"Gianluca Scamacca","itITA","FW","Atalanta","itSerie A","26-333","1999","3.4","88","81","7","1","0","1","0","0","0","0","0","0","64","0","2",
"Oliver Scarles","engENG","DF,MF","West Ham","engPremier League","19-353","2005","0.8","24","16","8","1","0","0","1","7","0","0","0","0","20","0","0",
"Kevin Schade","deGER","FW","Brentford","engPremier League","24-003","2001","12.0","205","193","11","0","1","0","9","8","1","1","0","0","129","1","6",
"András Schäfer","huHUN","MF","Union Berlin","deBundesliga","26-231","1999","4.5","127","120","7","1","0","0","4","1","0","0","0","0","85","0","6",
"Fabian Schär","chSUI","DF","Newcastle Utd","engPremier League","33-345","1991","5.7","351","338","13","10","0","7","2","2","0","0","0","0","288","0","1",
"Derry Scherhant","deGER","FW,MF","Freiburg","deBundesliga","23-020","2002","4.2","92","72","20","11","0","0","27","0","9","8","1","0","56","0","4",
"Patrik Schick","czCZE","FW","Leverkusen","deBundesliga","29-310","1996","7.6","147","134","12","0","1","0","0","2","0","0","0","0","122","1","5",
"Stefan Schimmer","deGER","FW","Heidenheim","deBundesliga","31-216","1994","3.1","60","59","1","0","0","1","4","0","0","0","0","0","41","0","2",
"Xaver Schlager","atAUT","MF","RB Leipzig","deBundesliga","28-063","1997","3.8","198","197","1","0","0","0","3","1","0","0","0","0","177","0","4",
"Keven Schlotterbeck","deGER","DF","Augsburg","deBundesliga","28-216","1997","6.4","355","318","35","21","1","6","6","1","0","0","0","0","286","2","4",
"Nico Schlotterbeck","deGER","DF","Dortmund","deBundesliga","25-364","1999","8.0","560","506","51","21","1","11","11","7","2","2","0","0","479","3","5",
"Romano Schmid","atAUT","MF,FW","Werder Bremen","deBundesliga","25-307","2000","11.6","571","503","66","2","5","3","60","5","44","10","21","0","412","2","9",
"Isaac Schmidt","chSUI","DF,MF","Werder Bremen","deBundesliga","25-358","1999","1.4","88","75","13","0","0","0","1","13","0","0","0","0","73","0","3",
"Joël Schmied","chSUI","DF","Köln","deBundesliga","27-068","1998","8.8","355","334","19","6","0","2","5","13","0","0","0","0","310","2","3",
"Jan Schöppner","deGER","MF","Heidenheim","deBundesliga","26-171","1999","9.3","283","277","4","3","1","3","6","1","0","0","0","0","196","2","9",
"Marvin Schwäbe","deGER","GK","Köln","deBundesliga","30-219","1995","12.0","575","414","159","52","0","1","0","0","0","0","0","0","399","2","0",
"Léo Scienza","brBRA","MF,FW","Heidenheim","deBundesliga","27-078","1998","2.0","52","37","15","6","1","0","13","2","5","0","4","0","32","0","1",
"Alex Scott","engENG","MF","Bournemouth","engPremier League","22-101","2003","9.1","448","402","46","16","1","4","37","1","25","21","1","0","348","0","8",
"Sebastian Sebulonsen","noNOR","DF","Köln","deBundesliga","25-307","2000","10.0","344","267","75","2","0","2","29","72","1","0","0","0","225","2","4",
"Jenson Seelt","nlNED","DF","Sunderland","engPremier League","22-191","2003","1.5","110","104","6","1","0","0","1","0","0","0","0","0","96","0","1",
"Jenson Seelt","nlNED","DF","Wolfsburg","deBundesliga","22-191","2003","3.6","153","151","2","1","0","1","0","0","0","0","0","0","133","0","0",
"Alidu Seidu","ghGHA","DF","Rennes","frLigue 1","25-179","2000","4.8","345","300","44","6","0","1","7","38","0","0","0","0","304","1","4",
"Nicolas Seiwald","atAUT","MF","RB Leipzig","deBundesliga","24-210","2001","11.1","473","466","7","7","1","1","2","0","0","0","0","0","417","0","4",
"Ayumu Seko","jpJPN","MF","Le Havre","frLigue 1","25-176","2000","12.2","410","401","6","6","1","3","2","0","0","0","0","0","327","3","8",
"Matz Sels","beBEL","GK","Nott'ham Forest","engPremier League","33-277","1992","12.0","345","240","104","26","0","1","0","0","0","0","0","0","207","1","0",
"Antoine Semenyo","ghGHA","FW,MF","Bournemouth","engPremier League","25-327","2000","12.0","360","319","38","0","0","1","18","38","0","0","0","0","252","3","7",
"Adrian Šemper","hrCRO","GK","Pisa","itSerie A","27-322","1998","12.0","407","305","100","32","0","0","0","0","0","0","0","0","259","2","0",
"Marvin Senaya","tgTOG","DF","Auxerre","frLigue 1","24-306","2001","11.5","488","390","97","27","0","7","29","68","2","0","2","0","351","1","11",
"Marcos Senesi","arARG","DF","Bournemouth","engPremier League","28-204","1997","12.9","843","792","42","24","5","1","16","6","0","0","0","0","661","9","10",
"Suat Serdar","deGER","MF","Hellas Verona","itSerie A","28-233","1997","8.4","261","253","6","6","4","3","7","0","0","0","0","0","183","2","9",
"Nicolás Serrano","esESP","FW","Athletic Club","esLa Liga","22-270","2003","1.4","61","54","7","1","0","0","12","1","5","4","0","0","46","0","2",
"Benjamin Šeško","siSVN","FW","Manchester Utd","engPremier League","22-183","2003","6.9","121","118","1","0","2","0","0","0","0","0","0","0","77","2","0",
"Ryan Sessegnon","engENG","DF","Fulham","engPremier League","25-196","2000","11.3","517","404","110","4","3","2","31","106","0","0","0","0","376","3","20",
"Stephan El Shaarawy","itITA","MF,FW","Roma","itSerie A","33-034","1992","1.9","87","81","5","3","1","1","5","2","0","0","0","0","67","1","2",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","30-141","1995","11.4","682","626","55","10","2","10","5","23","0","0","0","0","579","1","10",
"Kwasi Sibo","ghGHA","MF","Oviedo","esLa Liga","27-159","1998","3.6","135","134","0","0","0","0","0","0","0","0","0","0","119","1","0",
"Djibril Sidibé","frFRA","DF,MF","Toulouse","frLigue 1","33-124","1992","9.2","381","332","48","9","2","0","26","38","1","0","1","0","278","1","9",
"Armindo Sieb","deGER","FW,MF","Mainz 05","deBundesliga","22-286","2003","3.4","83","78","4","0","0","0","7","1","1","0","0","0","54","1","6",
"Jamil Siebert","deGER","DF","Lecce","itSerie A","23-242","2002","0.9","38","29","9","1","0","1","0","0","0","0","0","0","37","0","0",
"Francisco Sierralta","clCHI","DF","Auxerre","frLigue 1","28-208","1997","9.6","407","390","16","12","0","1","0","1","0","0","0","0","364","1","3",
"Tim Siersleben","deGER","DF","Heidenheim","deBundesliga","25-266","2000","8.0","358","329","27","7","0","5","4","4","0","0","0","0","282","2","1",
"André Silva","ptPOR","FW","Elche","esLa Liga","30-024","1995","8.5","225","211","14","0","2","2","1","1","0","0","0","0","184","0","7",
"Bernardo Silva","ptPOR","MF","Manchester City","engPremier League","31-112","1994","9.0","531","490","39","20","4","5","17","8","6","3","1","1","467","2","8",
"Caio Henrique Oliveira Silva","brBRA","DF","Monaco","frLigue 1","28-122","1997","8.6","546","443","98","21","1","0","47","57","20","8","7","0","420","5","7",
"Fábio Silva","ptPOR","MF,FW","Dortmund","deBundesliga","23-134","2002","0.7","25","25","0","0","0","0","2","0","0","0","0","0","18","0","1",
"Jota Silva","ptPOR","FW","Nott'ham Forest","engPremier League","26-121","1999","0.1","3","3","0","0","0","0","1","0","0","0","0","0","2","0","0",
"Marco Silvestri","itITA","GK","Cremonese","itSerie A","34-273","1991","4.0","157","105","52","8","0","0","0","0","0","0","0","0","97","0","0",
"Abdallah Sima","snSEN","MF","Lens","frLigue 1","24-166","2001","1.6","44","44","0","0","1","0","2","0","0","0","0","0","30","0","3",
"Giovanni Simeone","arARG","FW","Torino","itSerie A","30-148","1995","8.3","156","139","15","0","0","1","1","0","0","0","0","0","115","2","6",
"Giuliano Simeone","arARG","MF,FW","Atlético Madrid","esLa Liga","22-347","2002","10.4","439","423","15","2","3","1","20","13","0","0","0","0","350","1","15",
"Moses Simon","ngNGA","FW,MF","Paris FC","frLigue 1","30-141","1995","11.2","282","256","24","5","1","1","63","8","11","8","0","0","197","2","17",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","28-172","1997","14.0","464","329","134","63","0","1","0","0","0","0","0","0","296","1","2",
"Xavi Simons","nlNED","MF,FW","Tottenham","engPremier League","22-223","2003","6.8","280","245","33","6","1","2","24","3","14","14","0","0","218","2","4",
"Xavi Simons","nlNED","MF","RB Leipzig","deBundesliga","22-223","2003","1.0","39","35","4","2","0","0","2","0","2","1","0","0","33","0","2",
"Danel Sinani","luLUX","MF,FW","St. Pauli","deBundesliga","28-239","1997","9.5","530","455","73","18","7","0","62","2","32","14","15","0","365","2","16",
"Lassine Sinayoko","mlMLI","FW,MF","Auxerre","frLigue 1","25-357","1999","13.0","309","290","16","1","5","0","13","1","0","0","0","0","225","3","12",
